group,stimulus,FP1,FP2,F7,F8,AF1,AF2,FZ,F4,F3,FC6,FC5,FC2,FC1,T8,T7,CZ,C3,C4,CP5,CP6,CP1,CP2,P3,P4,PZ,P8,P7,PO2,PO1,O2,O1,X,AF7,AF8,F5,F6,FT7,FT8,FPZ,FC4,FC3,C6,C5,F2,F1,TP8,TP7,AFZ,CP3,CP4,P5,P6,C1,C2,PO7,PO8,FCZ,POZ,OZ,P2,P1,CPZ,nd,Y
c,0,-3.084,-4.39,-3.498,-5.273,-1.865,-1.118,-1.6045,-2.574,-0.2358,-1.249,-0.514,0.4863,0.0795,-2.709,-0.684,-1.398,-0.9814,-0.03244,1.91,4.137,1.875,2.34,-1.475,-1.43,-1.346,2.691,4.086,2.723,1.244,6.04,3.357,-5.996,-3.498,-5.273,-2.791,-3.512,-0.684,-2.709,-3.77,-0.03244,-0.9814,1.881,0.4355,-1.121,-1.739,2.691,4.086,-1.6045,-1.475,-1.43,-1.402,-1.427,-1.386,-1.386,-1.416,-1.388,-1.398,-1.363,-1.359,-1.382,-1.38,-1.346,-1.377,-1.368
c,0,11.34,10.914,9.3,7.85,8.9,7.65,8.65,3.59,6.758,4.18,5.176,3.154,2.02,4.75,4.24,8.11,2.309,3.01,1.635,2.447,-0.2861,0.466,8.664,8.59,7.785,3.438,1.844,4.87,0.11566,4.707,2.414,18.05,9.3,7.85,7.35,5.016,4.24,4.75,12.09,3.01,2.309,3.059,2.588,5.13,6.75,3.438,1.844,8.65,8.664,8.59,8.51,8.43,8.3,8.336,8.266,8.15,8.11,8.01,7.914,7.938,7.816,7.785,7.746,7.688
c,0,-4.562,0.97,-8.22,1.399,-3.525,-2.197,-0.528,-2.54,-7.465,-6.434,-13.484,-7.04,-9.734,-4.746,-13.82,-1.361,-7.043,-5.605,-14.29,-13.78,-12.08,-13.945,-1.25,-1.27,-1.389,-10.73,-16.16,-14.38,-16.88,-20.05,-20.1,1.567,-8.22,1.399,-9.23,-0.1895,-13.82,-4.746,0.11066,-5.605,-7.043,-8.99,-12.09,-2.246,-3.996,-10.73,-16.16,-0.528,-1.25,-1.27,-1.268,-1.303,-1.278,-1.333,-1.356,-1.39,-1.361,-1.3545,-1.355,-1.361,-1.396,-1.389,-1.3955,-1.349
c,0,10.08,13.05,4.72,14.11,7.2,9.664,8.14,6.3,2.748,4.434,-1.816,3.828,1.037,5.926,-0.4697,7.125,-0.04617,4.363,-4.67,-0.477,-2.658,0.2054,7.656,7.566,6.91,-1.479,-5.164,-1.282,-4.863,-4.32,-5.45,15.69,4.72,14.11,2.34,8.266,-0.4697,5.926,13.01,4.363,-0.04617,1.29,-3.098,6.45,3.756,-1.479,-5.164,8.14,7.656,7.566,7.516,7.484,7.38,7.363,7.246,7.234,7.125,7.074,7.047,6.984,6.934,6.91,6.797,6.805
c,0,8.914,10.54,7.555,11.516,5.97,6.895,5.957,5.727,4.598,6.566,4.53,3.092,1.745,8.33,4.574,5.848,0.9863,4.246,-1.519,2.736,-1.419,-0.728,6.13,6.086,5.715,3.326,1.463,-1.198,-3.344,-0.9453,-1.028,10.516,7.555,11.516,4.074,8.375,4.574,8.33,9.73,4.246,0.9863,6.145,2.385,4.44,3.26,3.326,1.463,5.957,6.13,6.086,5.996,6.008,5.934,5.98,5.973,5.895,5.848,5.836,5.79,5.812,5.746,5.715,5.664,5.61
c,0,-3.492,-4.312,-3.613,-3.906,-3.465,-3.207,-3.3,-2.262,-2.473,0.87,-2.64,-1.366,-1.078,1.254,-2.223,-2.994,-1.019,-0.1953,3.514,2.748,0.937,0.991,-3.21,-3.098,-2.88,4.07,1.447,7.81,1.353,4.8,2.781,-0.3806,-3.613,-3.906,-3.418,-2.979,-2.223,1.254,-3.709,-0.1953,-1.019,1.563,-0.2893,-2.768,-3.732,4.07,1.447,-3.3,-3.21,-3.098,-3.092,-3.06,-3.105,-3.047,-3.025,-3.01,-2.994,-2.957,-2.932,-2.96,-2.877,-2.88,-2.855,-2.828
c,0,-6.58,-8.75,-2.758,-8.836,-4.906,-7.47,-6.453,-4.527,-2.932,-3.77,1.66,-4.14,-1.818,-5.453,1.898,-5.74,0.0686,-3.938,3.17,0.5415,1.377,1.409,-6.15,-6.09,-5.574,1.94,3.008,4.69,6.79,7.547,7.375,-8.7,-2.758,-8.836,-0.9263,-6.24,1.898,-5.453,-7.734,-3.938,0.0686,-3.346,0.3862,-5.33,-3.037,1.94,3.008,-6.453,-6.15,-6.09,-6.027,-5.99,-5.92,-5.84,-5.844,-5.76,-5.74,-5.76,-5.74,-5.645,-5.6,-5.574,-5.504,-5.453
c,0,-0.3699,-1.006,-0.692,-1.534,-0.3938,-0.1108,0.4224,0.873,-1.036,-0.092,-0.849,0.5815,-0.792,-0.4912,-2.24,0.0998,-1.977,0.3486,-2.354,0.2019,0.655,1.042,0.0975,0.0942,0.12195,-1.3125,-2.979,0.03793,-1.708,-1.778,-2.15,-1.609,-0.692,-1.534,-1.81,-0.3318,-2.24,-0.4912,-0.2979,0.3486,-1.977,1.813,-0.3843,0.4758,-0.07935,-1.3125,-2.979,0.4224,0.0975,0.0942,0.10974,0.1326,0.0719,0.0945,0.04694,0.1093,0.0998,0.09607,0.0965,0.0975,0.06744,0.12195,0.1635,0.03125
c,0,3.299,6.01,1.088,6.21,3.188,4.113,3.621,3.45,0.11884,2.771,-1.1455,0.4858,0.134,4.066,-2.672,3.336,-0.908,2.158,0.73,1.393,-1.429,-0.5645,3.55,3.494,3.1,1.906,-1.52,4.02,0.2068,1.264,0.02153,2.963,1.088,6.21,0.9976,5.42,-2.672,4.066,4.742,2.158,-0.908,1.965,-2.068,2.773,4.17,1.906,-1.52,3.621,3.55,3.494,3.47,3.457,3.38,3.4,3.314,3.373,3.336,3.273,3.264,3.18,3.129,3.1,3.143,3.016
c,0,-0.8765,1.6875,-5.434,1.602,-0.8403,-0.7495,-0.1932,-1.189,-1.838,-1.237,-1.641,-0.2778,-1.665,-2.393,-5.24,-0.848,-1.407,-0.4097,-0.501,1.91,1.269,2.18,-0.881,-0.9165,-0.8604,-1.124,-1.407,0.653,1.555,0.91,1.302,5.645,-5.434,1.602,-3.139,-1.365,-5.24,-2.393,0.9937,-0.4097,-1.407,-0.541,-0.509,-0.515,-1.198,-1.124,-1.407,-0.1932,-0.881,-0.9165,-0.875,-0.8784,-0.886,-0.8813,-0.8384,-0.869,-0.848,-0.947,-0.8643,-0.9204,-0.884,-0.8604,-0.8823,-0.827
c,0,6.496,7.965,7.41,7.633,4.242,5.58,3.934,1.314,3.012,1.446,3.574,1.71,-0.01166,4.008,5.258,3.965,1.124,0.8555,1.218,-0.5825,-0.1876,-0.8022,4.277,4.195,3.768,-0.2627,2.389,-2.285,-0.913,-0.4807,0.3232,12.0,7.41,7.633,5.33,4.062,5.258,4.008,7.15,0.8555,1.124,0.4585,2.043,2.338,0.8154,-0.2627,2.389,3.934,4.277,4.195,4.13,4.133,4.07,4.08,4.023,3.926,3.965,3.844,3.885,3.756,3.77,3.768,3.707,3.738
c,0,0.2478,-2.807,0.0699,-3.992,-1.019,-2.97,-1.899,-2.135,-0.3228,-3.863,-1.294,-1.451,-0.5933,-5.637,-0.7397,-1.76,0.727,-1.81,0.351,-2.82,0.26,-0.4563,-1.885,-1.845,-1.627,-3.645,-1.515,1.047,-1.438,-2.318,-2.2,-2.25,0.0699,-3.992,0.577,-3.727,-0.7397,-5.637,-1.146,-1.81,0.727,-3.984,-1.795,-1.561,1.333,-3.645,-1.515,-1.899,-1.885,-1.845,-1.874,-1.849,-1.79,-1.817,-1.767,-1.786,-1.76,-1.74,-1.744,-1.686,-1.692,-1.627,-1.657,-1.616
c,0,-1.744,-4.64,-1.598,-5.58,-1.151,-3.443,-2.291,-3.018,-0.741,-3.197,-0.55,-1.814,-0.407,-5.176,-5.52,-2.014,0.1576,-2.402,0.8433,-0.6987,0.718,1.723,-2.102,-2.053,-1.95,-2.947,-1.495,2.844,0.655,0.8496,-0.5117,-9.055,-1.598,-5.58,-1.398,-5.18,-5.52,-5.176,-2.863,-2.402,0.1576,-1.874,-1.292,-2.658,-0.4233,-2.947,-1.495,-2.291,-2.102,-2.053,-2.021,-2.01,-2.004,-1.947,-2.004,-2.035,-2.014,-1.975,-2.031,-1.974,-1.977,-1.95,-1.863,-1.8955
c,0,4.824,3.598,4.42,2.828,1.909,0.2391,1.448,0.266,0.4617,0.3616,1.722,-1.975,0.1393,2.223,4.75,1.893,1.945,-1.13,5.723,-0.2358,1.972,0.3958,1.9,1.972,1.793,1.297,3.455,5.58,5.223,3.385,5.227,9.72,4.42,2.828,2.154,2.158,4.75,2.223,4.56,-1.13,1.945,-0.9155,2.258,0.04404,3.506,1.297,3.455,1.448,1.9,1.972,1.978,1.926,1.922,1.878,1.858,1.872,1.893,1.8545,1.846,1.832,1.859,1.793,1.829,1.795
c,0,5.297,5.66,3.846,3.055,1.679,2.494,1.787,-1.484,0.6104,-3.322,3.354,-0.5317,-0.3022,-4.863,-0.1924,1.885,0.04083,-2.064,-0.731,-3.594,0.8823,-1.485,1.985,1.956,1.91,-6.918,0.9014,-2.574,-0.3208,-0.7485,0.0961,15.32,3.846,3.055,-0.3293,-2.424,-0.1924,-4.863,5.062,-2.064,0.04083,-2.254,2.027,-0.3923,-0.524,-6.918,0.9014,1.787,1.985,1.956,1.923,1.98,1.947,1.935,1.896,1.923,1.885,1.87,1.912,1.852,1.857,1.91,1.863,1.899
c,0,6.445,4.633,5.43,6.65,2.94,2.676,2.918,1.848,0.9224,1.909,0.672,0.933,-1.182,2.984,1.661,2.77,-0.6304,1.576,-2.287,1.462,-0.3213,0.07294,2.973,2.928,2.658,1.318,-0.505,-3.041,0.10895,0.972,0.2124,13.26,5.43,6.65,3.146,3.547,1.661,2.984,6.926,1.576,-0.6304,2.023,-1.57,1.67,-0.08,1.318,-0.505,2.918,2.973,2.928,2.885,2.88,2.908,2.852,2.83,2.79,2.77,2.723,2.705,2.688,2.63,2.658,2.678,2.654
c,0,-1.99,1.423,-4.65,2.303,-2.06,-1.099,-0.912,0.2,-3.791,-1.704,-5.023,-1.388,-0.9214,-1.62,-5.67,-1.196,-1.363,-0.976,-0.942,-3.404,0.1068,0.06604,-1.281,-1.291,-1.122,-3.32,-3.87,0.595,0.2678,-1.584,-1.468,4.37,-4.65,2.303,-4.37,1.948,-5.67,-1.62,-0.334,-0.976,-1.363,-4.094,-3.203,-0.2294,-0.08154,-3.32,-3.87,-0.912,-1.281,-1.291,-1.276,-1.218,-1.297,-1.183,-1.219,-1.248,-1.196,-1.184,-1.156,-1.18,-1.116,-1.122,-1.12,-1.071
c,0,-1.975,-0.05798,-4.39,-0.065,-3.715,-0.4763,-2.045,-1.856,-3.83,-1.456,-2.016,-0.1572,-2.117,-2.57,-5.45,-2.268,-2.803,-0.501,-4.45,-0.08624,0.809,1.609,-2.379,-2.385,-2.264,-2.928,-3.432,-2.031,-2.094,-2.738,-3.396,0.3394,-4.39,-0.065,-6.984,-2.004,-5.45,-2.57,-0.2474,-0.501,-2.803,0.4153,-2.072,-2.092,-3.443,-2.928,-3.432,-2.045,-2.379,-2.385,-2.334,-2.344,-2.31,-2.324,-2.275,-2.338,-2.268,-2.34,-2.273,-2.354,-2.29,-2.264,-2.314,-2.182
c,0,-4.344,-2.746,-5.86,-1.727,-2.295,-0.9927,-1.717,-0.521,-2.193,1.282,-3.05,-0.03117,-1.43,0.6104,-4.207,-1.77,-1.477,1.197,-1.526,4.414,0.9614,3.049,-1.914,-1.856,-1.626,4.203,-1.743,-0.5903,1.222,4.184,0.952,-10.28,-5.86,-1.727,-5.086,-1.188,-4.207,0.6104,-3.543,1.197,-1.477,2.572,-1.881,-0.673,-2.248,4.203,-1.743,-1.717,-1.914,-1.856,-1.869,-1.825,-1.782,-1.793,-1.802,-1.788,-1.77,-1.75,-1.714,-1.692,-1.655,-1.626,-1.649,-1.676
c,0,1.5205,-1.223,0.0307,-0.893,0.2744,-1.013,-0.2133,-1.844,-1.332,-0.9595,1.217,-2.744,-1.421,-0.3235,0.12085,-0.3208,0.9434,-1.515,4.96,2.12,1.7295,1.603,-0.362,-0.4058,-0.2537,3.105,3.984,9.195,5.203,4.91,5.78,-1.574,0.0307,-0.893,0.6294,-1.137,0.12085,-0.3235,1.63,-1.515,0.9434,0.655,1.818,-1.828,1.263,3.105,3.984,-0.2133,-0.362,-0.4058,-0.3699,-0.356,-0.277,-0.3428,-0.325,-0.3455,-0.3208,-0.322,-0.3064,-0.2834,-0.2834,-0.2537,-0.2319,-0.2517
c,0,3.143,1.998,2.725,0.08044,0.8433,0.0778,0.3994,1.07,-0.728,2.293,-1.306,-0.775,0.3967,0.9556,-0.4363,0.309,1.052,0.4663,-2.645,1.461,-0.926,-0.261,0.523,0.506,0.1896,1.312,-2.965,0.8516,0.1948,-0.02078,-0.883,4.523,2.725,0.08044,-0.4197,2.518,-0.4363,0.9556,2.3,0.4663,1.052,1.667,-1.746,0.04633,-0.4065,1.312,-2.965,0.3994,0.523,0.506,0.508,0.4841,0.4695,0.4219,0.4114,0.4033,0.309,0.345,0.331,0.31,0.261,0.1896,0.2068,0.2145
c,0,11.76,11.98,10.16,10.2,5.4,3.436,4.81,2.12,3.584,-0.5703,3.85,1.435,1.107,-2.004,5.418,5.008,0.7104,0.4922,3.305,-3.117,2.012,0.0717,5.2,5.176,4.86,-4.883,3.8,2.676,1.672,0.672,0.227,26.02,10.16,10.2,5.336,2.281,5.418,-2.004,11.625,0.4922,0.7104,-3.393,3.512,2.398,1.624,-4.883,3.8,4.81,5.2,5.176,5.066,5.14,5.07,5.04,5.004,4.98,5.008,4.906,4.953,4.92,4.89,4.86,4.887,4.812
c,0,4.125,4.418,3.68,2.275,1.389,-2.434,1.453,-0.9346,-1.08,-0.5996,-0.3281,-1.877,1.781,0.2908,-0.562,1.623,1.236,-1.252,1.909,-1.094,-0.75,-1.076,1.745,1.81,1.433,-0.1279,-1.236,0.5103,0.6094,-1.356,-0.1589,8.9,3.68,2.275,0.08466,0.01078,-0.562,0.2908,4.3,-1.252,1.236,0.8994,0.8174,-0.4656,-1.109,-0.1279,-1.236,1.453,1.745,1.81,1.757,1.752,1.641,1.687,1.702,1.6455,1.623,1.587,1.524,1.49,1.534,1.433,1.462,1.436
c,0,-1.375,1.195,-3.016,2.4,-0.701,2.14,0.1749,1.489,-1.164,2.107,-1.843,1.638,-1.08,2.055,-3.719,0.05417,-1.506,1.344,0.4998,-0.1915,0.8423,0.4883,0.1054,0.04944,0.03113,-0.9834,-0.6777,-0.9785,-0.9893,1.745,0.491,2.98,-3.016,2.4,-2.123,1.737,-3.719,2.055,0.4233,1.344,-1.506,0.00845,-1.529,1.073,-0.3215,-0.9834,-0.6777,0.1749,0.1054,0.04944,0.0783,0.0846,0.07837,0.065,0.0802,0.04883,0.05417,0.079,0.08905,0.07117,0.02983,0.03113,0.001188,0.0592
c,0,-0.3447,-1.231,1.517,-2.586,-0.1315,-1.314,-0.399,-1.683,0.4934,-0.792,-0.1172,-1.247,-2.57,-0.7515,2.967,-0.4346,0.747,-1.603,1.552,-0.3691,-0.2372,-1.229,-0.4219,-0.4204,-0.2976,-0.524,1.009,-3.457,-2.191,-0.1752,-1.863,-2.932,1.517,-2.586,0.766,-2.082,2.967,-0.7515,-0.9707,-1.603,0.747,-0.4614,0.834,-1.363,1.422,-0.524,1.009,-0.399,-0.4219,-0.4204,-0.4192,-0.4707,-0.4238,-0.3962,-0.3796,-0.4775,-0.4346,-0.418,-0.4136,-0.4258,-0.3884,-0.2976,-0.346,-0.383
c,0,-4.855,-5.32,-4.25,-6.39,-5.875,-6.164,-6.805,-6.273,-4.57,-3.258,2.408,-3.828,-2.646,-3.283,-1.929,-6.297,-0.8213,-3.713,0.1584,0.2646,0.77,1.215,-6.73,-6.668,-6.027,-0.4333,0.5312,4.785,4.62,4.184,4.773,-9.55,-4.25,-6.39,-4.0,-5.754,-1.929,-3.283,-5.24,-3.713,-0.8213,0.141,-0.10626,-6.234,-3.936,-0.4333,0.5312,-6.805,-6.73,-6.668,-6.65,-6.562,-6.492,-6.44,-6.426,-6.312,-6.297,-6.215,-6.188,-6.06,-6.05,-6.027,-5.973,-5.87
c,0,-0.4038,1.354,0.1797,3.764,-0.665,-0.7026,-0.1913,0.92,-3.16,3.219,1.231,-1.518,-2.574,5.75,3.434,-2.055,-1.404,0.5776,2.498,5.707,-1.0625,1.32,-0.4768,2.562,0.2173,7.21,1.837,-2.43,0.304,1.469,-1.411,2.053,0.1797,3.764,0.01013,2.76,3.434,5.75,0.9346,0.5776,-1.404,6.273,0.3845,-0.6636,-1.797,7.21,1.837,-0.1913,-0.4768,2.562,0.3953,5.074,-1.979,-1.185,-0.997,4.598,-2.055,-0.0839,0.5845,0.2358,0.5996,0.2173,4.633,4.746
c,0,5.336,5.613,4.29,3.545,4.83,4.04,3.73,1.042,4.65,-1.719,1.097,0.525,2.953,-0.4019,2.7,2.344,1.04,-2.072,-1.193,-4.312,-2.082,-4.58,-2.52,-6.324,-2.736,-7.344,1.656,-4.867,-8.67,-9.25,-8.15,7.62,4.29,3.545,1.558,-4.945,2.7,-0.4019,4.875,-2.072,1.04,-4.285,0.7124,2.746,3.63,-7.344,1.656,3.73,-2.52,-6.324,-6.58,-10.016,0.615,-1.1,-9.04,-9.945,2.344,-6.95,-9.51,-5.824,-7.02,-2.736,4.414,4.145
c,0,5.574,7.562,11.36,-1.263,-0.5645,-1.687,-2.738,-5.37,5.94,-6.27,0.1283,-5.273,-0.3523,-11.27,1.156,-1.447,0.2241,-6.766,0.7427,-2.336,2.133,-0.06168,3.314,-0.3508,1.138,-7.066,-1.229,-0.958,-2.357,-3.63,-3.117,23.6,11.36,-1.263,2.477,-4.99,1.156,-11.27,5.414,-6.766,0.2241,-4.51,2.988,-6.33,-2.021,-7.066,-1.229,-2.738,3.314,-0.3508,2.916,-0.5728,1.296,-0.59,0.2004,2.344,-1.447,0.1702,-4.234,-3.568,1.568,1.138,-8.445,-8.99
c,0,-7.652,-9.61,-2.227,-6.676,-6.99,-7.555,-6.38,-2.922,-8.52,1.675,-0.871,-1.032,-3.443,0.09937,-2.66,-3.576,-3.07,0.7036,5.254,11.52,6.383,7.688,5.74,8.55,7.594,10.32,1.402,13.62,11.97,12.766,10.91,-6.664,-2.227,-6.676,-4.383,-5.71,-2.66,0.09937,-10.3,0.7036,-3.07,5.152,0.3333,-4.805,-5.523,10.32,1.402,-6.38,5.74,8.55,7.477,14.47,0.2308,1.219,7.125,15.38,-3.576,15.09,11.484,12.17,8.99,7.594,-6.15,-6.586
c,0,-19.27,-18.62,-26.78,-18.72,-10.17,-10.09,-9.31,-7.613,-5.07,-8.89,-3.918,-3.535,0.1733,-9.67,-5.62,0.02963,-3.174,-5.996,-0.01532,-2.205,-0.2578,-1.217,-1.228,-2.59,-0.3384,-5.88,1.782,1.012,0.2786,-0.4697,0.156,-26.77,-26.78,-18.72,-9.79,-17.4,-5.62,-9.67,-19.94,-5.996,-3.174,-6.266,-2.988,-5.746,-3.783,-5.88,1.782,-9.31,-1.228,-2.59,-1.477,-2.795,0.1556,-1.759,-1.361,-2.826,0.02963,1.524,0.736,0.665,-2.516,-0.3384,-14.695,-15.13
c,0,-37.56,-26.17,-50.56,-11.06,-19.19,-13.96,-13.2,-3.688,-12.99,2.973,-4.984,4.336,-2.783,9.66,-7.19,-0.402,-4.684,3.371,2.262,0.2311,-3.25,0.6533,-1.586,-1.154,-1.637,8.22,6.81,-2.285,0.361,3.346,3.027,-55.2,-50.56,-11.06,-17.05,2.652,-7.19,9.66,-30.73,3.371,-4.684,4.516,-2.855,-3.43,-8.734,8.22,6.81,-13.2,-1.586,-1.154,0.3188,4.027,-1.013,-1.519,2.467,-4.355,-0.402,-5.65,-1.606,8.77,-3.746,-1.637,-23.23,-24.19
c,0,-7.43,-9.695,-4.21,-9.984,-6.89,-7.953,-7.246,-6.523,-6.492,-4.03,-1.359,-2.695,-3.188,-0.04642,-1.601,-3.473,-3.678,-2.492,3.756,7.867,4.996,5.887,4.324,6.367,5.414,7.79,6.12,11.13,9.24,12.95,12.35,-12.88,-4.21,-9.984,-3.045,-8.05,-1.601,-0.04642,-10.164,-2.492,-3.678,1.994,1.44,-7.008,-5.633,7.79,6.12,-7.246,4.324,6.367,9.31,9.45,1.201,1.356,13.625,14.734,-3.473,10.516,11.125,9.21,7.195,5.414,-6.812,-6.973
c,0,-2.709,-4.625,3.738,-3.025,0.8784,-0.564,-0.1798,1.1455,6.867,3.434,6.85,2.234,3.896,5.082,4.85,2.305,6.734,4.17,8.34,9.9,2.637,1.448,6.926,4.3,-0.713,10.24,9.08,11.81,7.05,13.86,14.18,-4.836,3.738,-3.025,3.67,2.93,4.85,5.082,-2.807,4.17,6.734,6.387,9.47,1.788,3.229,10.24,9.08,-0.1798,6.926,4.3,9.62,9.4,3.61,3.693,13.04,14.375,2.305,7.656,12.93,2.502,3.027,-0.713,3.205,3.162
c,0,-7.207,-4.312,-7.508,2.031,-2.451,-2.701,-2.738,1.068,-5.293,7.12,7.797,-1.399,-0.54,11.58,10.89,-2.455,2.176,3.945,15.21,13.79,5.492,4.812,9.69,6.887,3.998,17.4,18.58,16.55,20.78,23.67,26.62,-9.62,-7.508,2.031,2.088,2.95,10.89,11.58,-6.305,3.945,2.176,10.08,9.77,-0.8447,-1.033,17.4,18.58,-2.738,9.69,6.887,18.94,17.45,1.639,0.591,30.31,19.7,-2.455,19.4,23.73,11.914,13.17,3.998,13.055,13.93
c,0,-17.36,-15.24,-12.81,-10.125,-8.92,-9.54,-6.875,-5.78,-6.2,-3.256,-2.26,-2.086,-2.346,-7.9,-4.477,-1.488,-3.768,-5.77,-5.312,-5.395,-4.305,-2.42,-8.13,-5.9,-0.5713,-3.314,-4.375,-4.504,-4.332,-2.287,-1.233,-31.73,-12.81,-10.125,-6.59,-7.66,-4.477,-7.9,-15.94,-5.77,-3.768,-3.256,-6.844,-6.37,-4.55,-3.314,-4.375,-6.875,-8.13,-5.9,-7.777,-4.137,-4.03,-3.248,-5.38,-2.41,-1.488,-1.852,-1.96,-3.156,-4.125,-0.5713,-0.4446,-0.806
c,0,12.1,13.5,12.64,12.62,7.87,10.35,11.29,7.566,5.43,6.06,1.94,6.387,2.422,12.125,3.81,3.76,2.316,4.54,-1.392,-2.488,-3.678,-2.807,-2.113,-1.883,-3.707,4.754,1.459,-7.145,-5.91,-5.523,-6.26,18.36,12.64,12.62,5.777,12.52,3.81,12.125,13.03,4.54,2.316,5.65,0.533,9.25,5.71,4.754,1.459,11.29,-2.113,-1.883,-2.57,-2.932,-0.721,0.482,-5.465,-6.78,3.76,-7.75,-5.266,-5.71,-2.156,-3.707,8.96,9.47
c,0,-2.34,-0.5825,-7.473,-2.213,-0.9946,-0.542,0.4731,-0.655,-3.516,-5.246,-3.062,-0.4766,-0.8784,-11.2,-6.766,0.03004,-3.477,-3.842,-6.812,-8.61,-2.137,-2.865,-4.4,-5.7,0.3518,-12.42,-7.69,-6.93,-9.15,-10.305,-10.81,-6.125,-7.473,-2.213,-3.752,-2.713,-6.766,-11.2,-2.428,-3.842,-3.477,-8.73,-7.484,-0.749,-1.252,-12.42,-7.69,0.4731,-4.4,-5.7,-9.27,-10.555,-1.571,-2.85,-13.055,-12.13,0.03004,-7.055,-9.91,-2.006,-5.34,0.3518,-12.84,-13.516
c,0,-10.79,-11.234,-4.707,-15.53,-8.64,-8.266,-8.59,-9.34,-12.67,-12.766,-10.336,-4.61,-3.32,-13.31,-14.984,-2.992,-6.46,-8.086,-5.785,-6.652,1.1455,-0.6953,-1.626,-2.762,1.312,-12.9,-9.72,0.4197,1.283,-4.895,-2.5,-11.65,-4.707,-15.53,-8.81,-13.08,-14.984,-13.31,-12.055,-8.086,-6.46,-9.6,-6.79,-8.52,-5.445,-12.9,-9.72,-8.59,-1.626,-2.762,-1.744,-4.797,-1.282,-1.251,-0.7173,-7.445,-2.992,0.923,-4.043,1.267,0.3037,1.312,-23.77,-24.75
c,0,-6.266,-6.277,-11.1,-4.08,-3.104,-4.062,-2.762,-1.959,-4.793,-4.023,-2.297,-0.8687,-1.714,-5.168,-3.537,-2.549,-1.33,-2.656,1.154,-2.781,-0.9067,-1.012,-1.233,-3.014,1.285,-5.543,-0.3848,-1.195,4.945,1.072,6.156,-13.08,-11.1,-4.08,-3.408,-5.363,-3.537,-5.168,-6.16,-2.656,-1.33,-2.012,-1.75,-2.604,-1.969,-5.543,-0.3848,-2.762,-1.233,-3.014,0.8853,-1.521,-1.016,-2.732,4.902,0.2437,-2.549,3.932,3.936,1.163,2.145,1.285,-12.85,-13.23
c,0,0.344,-1.021,-7.555,-1.844,2.6,-0.404,0.529,-1.702,0.554,-2.55,-0.77,-2.176,0.4517,-2.58,0.633,-0.902,-0.732,-3.07,-0.889,0.608,0.7544,-0.656,0.0478,-1.618,0.002325,-2.635,-2.502,1.424,0.9873,2.41,1.537,-5.336,-7.555,-1.844,-1.219,-5.758,0.633,-2.58,-1.034,-3.07,-0.732,-3.938,-0.589,-1.724,0.6313,-2.635,-2.502,0.529,0.0478,-1.618,-2.262,0.503,0.81,-1.796,0.4163,4.277,-0.902,2.068,2.361,1.035,-1.421,0.002325,-2.418,-2.627
c,0,-8.47,-8.05,-4.793,-5.395,-9.99,-10.914,-12.67,-10.37,-10.21,-6.555,-6.023,-7.75,-6.316,-4.03,-6.227,-6.195,-6.668,-8.23,-2.232,0.481,4.758,3.324,0.7,-0.6562,6.824,-2.652,-5.176,7.63,3.805,2.61,2.98,-3.572,-4.793,-5.395,-6.35,-13.305,-6.227,-4.03,-9.89,-8.23,-6.668,-6.645,-4.43,-12.23,-10.664,-2.652,-5.176,-12.67,0.7,-0.6562,-0.3274,0.698,-0.18,-1.393,1.59,1.744,-6.195,6.973,3.055,7.758,4.66,6.824,-8.49,-9.195
c,0,1.235,4.125,-2.95,5.938,0.96,1.466,0.0108,1.77,-0.965,6.504,-3.727,4.035,-2.662,7.12,-2.89,-0.4702,-3.521,6.266,-0.4807,12.734,1.819,6.33,0.2568,9.664,3.033,11.336,-0.414,4.05,1.131,2.002,1.395,5.195,-2.95,5.938,-2.186,1.927,-2.89,7.12,2.914,6.266,-3.521,8.92,-2.24,1.275,-1.579,11.336,-0.414,0.0108,0.2568,9.664,1.55,7.977,-0.8833,6.207,0.767,4.184,-0.4702,1.135,1.5625,4.86,2.488,3.033,5.31,5.758
c,0,3.36,3.926,1.799,3.846,1.728,1.785,1.054,1.871,-4.47,5.027,-2.465,0.9116,-2.422,5.08,-2.898,-1.62,-2.303,1.945,-0.8765,7.918,1.705,3.965,-0.5757,5.188,1.725,6.44,-1.55,5.156,0.832,0.1638,-0.5986,2.186,1.799,3.846,-0.976,0.6533,-2.898,5.08,2.99,1.945,-2.303,4.0,-2.088,0.2014,-1.14,6.44,-1.55,1.054,-0.5757,5.188,0.4622,6.99,-1.133,2.58,-0.6606,3.799,-1.62,3.443,0.4119,3.709,1.983,1.725,-12.18,-12.79
c,0,-0.4248,2.25,-5.684,2.975,2.28,2.744,1.069,8.42,2.242,8.79,1.883,3.541,1.28,9.63,1.03,2.047,2.018,5.574,3.451,8.91,1.267,1.419,1.115,2.74,-0.1455,12.8,7.51,8.695,6.996,12.125,13.15,2.082,-5.684,2.975,2.299,7.44,1.03,9.63,-0.506,5.574,2.018,4.652,0.5215,5.57,2.05,12.8,7.51,1.069,1.115,2.74,7.79,9.484,0.4387,2.127,13.71,13.95,2.047,7.758,12.17,3.04,3.014,-0.1455,2.807,2.979
