group,stimulus,FP1,FP2,F7,F8,AF1,AF2,FZ,F4,F3,FC6,FC5,FC2,FC1,T8,T7,CZ,C3,C4,CP5,CP6,CP1,CP2,P3,P4,PZ,P8,P7,PO2,PO1,O2,O1,X,AF7,AF8,F5,F6,FT7,FT8,FPZ,FC4,FC3,C6,C5,F2,F1,TP8,TP7,AFZ,CP3,CP4,P5,P6,C1,C2,PO7,PO8,FCZ,POZ,OZ,P2,P1,CPZ,nd,Y
a,0,-6.164,-4.68,-6.223,-3.902,-4.477,-4.14,-4.64,-3.662,-3.893,-1.123,-3.293,-1.021,-1.18,-2.76,-4.695,-1.783,-1.634,-1.769,-1.503,-0.867,-0.202,0.563,-0.233,0.337,0.007042,-2.99,-2.838,-3.77,-1.571,-4.516,-2.238,-6.22,-6.223,-3.902,-5.62,-3.588,-4.695,-2.76,-6.3,-1.769,-1.634,-0.1302,-1.754,-4.016,-4.234,-2.99,-2.838,-4.64,-0.233,0.337,-0.957,-3.043,-0.867,-0.05777,-1.73,-5.895,-1.783,-2.129,-3.273,-1.0205,-1.4375,0.007042,4.32,4.277
a,0,12.54,7.164,16.3,1.738,5.633,0.752,3.28,-2.543,3.705,-4.965,6.723,-2.219,1.015,-7.062,11.16,-0.2722,3.297,-3.662,3.441,-3.545,1.891,-0.2458,1.826,-2.86,0.432,-3.625,5.367,0.948,5.227,3.15,5.21,17.31,16.3,1.738,8.05,-4.11,11.16,-7.062,12.96,-3.662,3.297,-5.664,4.117,-1.247,1.5625,-3.625,5.367,3.28,1.826,-2.86,3.807,-1.259,1.782,-2.146,6.168,0.4526,-0.2722,3.51,6.004,1.07,3.25,0.432,34.94,36.5
a,0,-0.99,-2.24,0.1926,0.3062,-2.566,-2.5,-2.14,-1.9795,-0.11365,-0.4329,3.463,-1.857,-0.918,-1.657,3.879,-0.3901,0.9365,-1.069,3.264,-3.896,0.9165,-1.418,1.351,-3.168,-0.2644,-3.14,4.336,-4.527,-1.931,-4.38,-2.28,0.2413,0.1926,0.3062,1.996,-1.212,3.879,-1.657,-1.613,-1.069,0.9365,-1.316,4.57,-1.96,-2.484,-3.14,4.336,-2.14,1.351,-3.168,-0.613,-4.355,-0.204,-1.567,-0.6187,-5.586,-0.3901,-2.564,-1.907,-3.002,-0.3647,-0.2644,25.56,26.84
a,0,10.2,10.85,9.82,9.336,4.91,5.285,5.043,3.229,2.57,2.604,1.46,1.83,0.4885,2.748,1.339,2.348,1.525,2.598,1.761,0.3748,0.7476,-0.1666,1.916,0.3708,1.002,1.411,1.159,-2.904,-1.057,-2.258,-1.143,23.94,9.82,9.336,3.773,4.254,1.339,2.748,12.51,2.598,1.525,1.873,1.339,2.979,2.854,1.411,1.159,5.043,1.916,0.3708,1.602,-2.213,0.9927,1.329,0.3464,-2.969,2.348,-2.236,-2.562,-1.854,0.262,1.002,-10.71,-11.35
a,0,-21.11,-21.61,-19.61,-17.44,-12.47,-9.96,-11.47,-8.07,-7.645,-0.484,-1.276,-2.674,-3.908,2.047,-0.45,-3.004,-3.846,-3.014,8.8,9.52,4.113,5.492,5.906,7.137,4.824,12.73,11.805,16.48,12.766,18.17,18.12,-41.5,-19.61,-17.44,-6.83,-7.965,-0.45,2.047,-21.81,-3.014,-3.846,5.51,4.71,-7.17,-7.098,12.73,11.805,-11.47,5.906,7.137,12.5,14.266,0.03998,0.854,18.83,17.8,-3.004,15.164,19.06,11.195,11.42,4.824,1.87,2.111
a,0,5.633,3.152,6.625,3.064,3.05,2.545,2.326,1.126,3.264,0.2402,2.846,0.337,0.4126,0.003555,3.938,-0.9443,2.342,0.6934,2.113,0.4446,0.4116,0.2035,0.806,0.5713,-0.443,0.1516,2.604,-0.05652,1.441,1.073,2.994,6.914,6.625,3.064,4.57,0.9033,3.938,0.003555,4.633,0.6934,2.342,0.2595,2.66,1.391,2.3,0.1516,2.604,2.326,0.806,0.5713,1.588,2.508,0.3801,-0.01584,2.15,1.128,-0.9443,1.06,1.148,0.219,0.05313,-0.443,14.76,15.586
a,0,-2.484,0.682,-3.021,3.809,-5.613,-2.945,-5.492,-2.096,-5.26,3.23,-0.3643,-3.15,-3.35,7.113,1.984,-2.955,-2.373,-1.259,6.92,6.18,3.018,2.873,4.57,4.496,2.312,9.06,9.484,5.637,6.04,5.19,7.59,7.25,-3.021,3.809,-3.742,2.154,1.984,7.113,-0.3284,-1.259,-2.373,5.234,4.08,-5.0,-6.652,9.06,9.484,-5.492,4.57,4.496,7.582,9.016,-0.2861,-0.2703,9.21,8.13,-2.955,4.332,7.52,5.996,5.184,2.312,9.65,10.125
a,0,11.805,12.86,9.3,10.664,5.227,4.47,5.363,2.365,1.344,2.49,-1.06,-0.439,0.0671,3.271,-0.2018,3.291,-0.1724,0.721,-4.324,-0.927,-2.576,-1.329,-3.834,-1.549,-2.227,-1.453,-5.09,-4.004,-4.36,-4.117,-5.703,23.67,9.3,10.664,1.718,4.414,-0.2018,3.271,12.48,0.721,-0.1724,-0.4285,-2.852,1.834,1.494,-1.453,-5.09,5.363,-3.834,-1.549,-5.797,-1.946,-1.38,-1.432,-5.008,-4.246,3.291,-3.234,-1.92,-3.465,-3.143,-2.227,-11.66,-12.266
a,0,-6.184,-8.1,-7.832,-10.83,-4.594,-3.791,-4.938,-4.504,-3.822,-5.28,-4.48,-1.872,-1.656,-7.355,-7.363,-1.38,-3.016,-3.066,-4.355,-3.264,-2.793,-1.624,-3.203,-2.459,-2.377,-4.695,-7.71,-5.438,-6.086,-6.387,-8.35,-5.746,-7.832,-10.83,-5.3,-7.047,-7.363,-7.355,-6.81,-3.066,-3.016,-3.8,-4.793,-3.17,-2.906,-4.695,-7.71,-4.938,-3.203,-2.459,-6.504,-4.605,-1.288,-2.438,-10.05,-6.562,-1.38,-5.504,-7.44,-2.688,-3.469,-2.377,-0.617,-0.717
a,0,7.35,6.785,7.527,10.37,6.414,6.047,6.46,8.14,6.125,7.46,5.28,4.83,2.77,5.676,5.047,4.215,5.06,6.203,-0.0741,0.6875,0.7764,-0.274,1.205,0.0833,0.9453,1.307,1.049,-2.398,-3.48,-0.2281,-0.6543,14.47,7.527,10.37,6.37,9.03,5.047,5.676,8.82,6.203,5.06,3.867,2.81,5.605,6.24,1.307,1.049,6.46,1.205,0.0833,-1.463,-1.401,3.04,3.283,-1.692,-0.2012,4.215,-2.713,-0.4717,-2.547,-2.5,0.9453,5.965,6.23
a,0,-3.592,-1.751,-2.455,-2.041,-2.25,-1.54,-1.02,-1.593,-1.065,-2.07,-0.835,-0.3962,-0.09045,-4.117,-3.467,0.51,-0.551,-1.534,-1.233,0.2852,2.098,2.451,0.982,1.908,2.902,-0.8564,-2.762,4.258,1.48,1.501,-0.7554,-11.266,-2.455,-2.041,-2.986,-2.273,-3.467,-4.117,-0.7915,-1.534,-0.551,-1.343,-0.943,-1.014,-0.852,-0.8564,-2.762,-1.02,0.982,1.908,-0.6997,3.287,0.7993,1.459,-3.16,3.752,0.51,3.309,-0.4243,4.273,2.602,2.902,-11.38,-11.99
a,0,3.03,3.174,4.12,4.973,2.117,1.376,2.043,2.816,2.246,6.367,4.574,2.11,-0.2333,8.8,7.3,-0.708,2.22,3.855,5.48,5.805,2.633,2.95,4.59,4.367,2.238,7.57,6.65,6.25,4.816,8.766,8.805,6.004,4.12,4.973,3.39,4.47,7.3,8.8,2.707,3.855,2.22,6.543,4.938,1.475,1.382,7.57,6.65,2.043,4.59,4.367,6.35,6.27,1.604,2.482,8.11,8.914,-0.708,5.438,8.06,3.764,3.996,2.238,13.79,14.695
a,0,-14.49,-11.63,-15.78,-9.12,-7.15,-6.27,-6.145,-1.747,-3.793,-0.02162,-3.912,0.2583,-0.5347,-0.9194,-5.76,-0.8823,-1.447,-0.2001,0.2886,2.78,2.457,1.971,2.377,2.879,2.523,2.104,-2.422,4.223,4.69,4.145,3.732,-32.94,-15.78,-9.12,-6.125,-2.098,-5.76,-0.9194,-14.44,-0.2001,-1.447,1.447,-1.515,-2.557,-2.459,2.104,-2.422,-6.145,2.377,2.879,2.79,3.986,1.37,1.749,2.977,4.938,-0.8823,5.54,2.871,3.148,3.52,2.523,-13.26,-13.97
a,0,-11.83,-11.29,-9.42,-9.59,-6.605,-3.707,-6.29,-3.043,-3.465,-0.2932,-1.131,-0.7007,-2.39,-2.049,-1.922,-1.915,-1.385,0.1952,3.504,3.566,3.191,3.537,3.527,3.33,3.916,4.098,4.57,6.715,6.043,7.754,7.355,-27.2,-9.42,-9.59,-3.611,-2.701,-1.922,-2.049,-13.43,0.1952,-1.385,1.895,0.979,-3.322,-3.994,4.098,4.57,-6.29,3.527,3.33,6.52,7.812,0.8774,2.34,10.086,9.01,-1.915,6.793,6.223,4.996,5.844,3.916,5.5,5.61
a,0,-13.28,-13.55,-12.88,-12.34,-9.11,-8.9,-8.64,-5.477,-5.293,-0.4126,-0.1305,-2.639,-3.135,0.1907,2.936,-2.043,-3.387,-1.81,8.0,7.125,2.744,3.885,4.49,4.812,1.605,10.12,12.38,12.016,12.75,12.97,14.69,-18.98,-12.88,-12.34,-4.227,-6.52,2.936,0.1907,-14.09,-1.81,-3.387,3.992,4.887,-5.895,-5.86,10.12,12.38,-8.64,4.49,4.812,12.375,13.93,-0.5205,-0.4858,14.94,15.805,-2.043,10.77,13.36,8.43,8.15,1.605,-6.496,-6.973
a,0,-6.93,-6.254,-8.06,-4.062,-4.117,-1.343,-4.137,-2.791,-3.086,-3.496,-5.082,-1.047,-0.6426,-5.465,-7.75,0.5195,-2.662,-1.851,-6.367,-4.625,-3.094,-2.652,-4.95,-3.652,-2.574,-4.516,-9.18,-9.89,-9.26,-9.43,-10.01,-7.438,-8.06,-4.062,-4.69,-4.15,-7.75,-5.465,-5.89,-1.851,-2.662,-3.82,-4.855,-2.15,-2.252,-4.516,-9.18,-4.137,-4.95,-3.652,-8.47,-4.652,-1.303,-1.829,-10.79,-9.89,0.5195,-8.234,-8.97,-5.336,-6.22,-2.574,-7.926,-8.28
a,0,4.477,5.098,2.875,3.953,0.03555,1.287,-0.05438,-1.065,-2.21,-1.353,-1.763,-0.863,-1.513,-2.078,-1.2,-2.01,-2.14,-0.517,-1.747,-1.022,-1.592,-0.003748,-2.451,-0.11176,-1.044,-3.826,-1.447,-1.507,-1.742,-4.004,-1.851,10.29,2.875,3.953,-2.102,-1.017,-1.2,-2.078,7.363,-0.517,-2.14,-0.4844,-2.006,-1.156,-2.105,-3.826,-1.447,-0.05438,-2.451,-0.11176,-2.002,-3.453,-1.423,-0.1146,-0.8735,-5.902,-2.01,-1.049,-2.852,-0.2969,-0.795,-1.044,-3.852,-3.668
a,0,2.193,0.5425,4.57,1.459,1.986,-0.3638,0.848,0.676,3.83,2.51,4.82,0.3845,1.332,4.465,7.184,-0.413,4.64,1.299,5.39,3.805,2.83,2.385,4.67,2.676,2.691,7.05,6.18,6.574,6.613,7.113,6.312,-18.78,4.57,1.459,5.055,1.648,7.184,4.465,-0.631,1.299,4.64,3.414,5.656,0.5635,2.701,7.05,6.18,0.848,4.67,2.676,6.875,4.934,2.488,1.371,8.76,7.832,-0.413,4.977,6.793,4.176,4.21,2.691,7.54,7.883
a,0,6.203,7.523,4.383,8.19,5.48,7.246,6.137,6.883,3.994,5.406,-0.1211,3.621,2.34,5.215,0.0227,1.4375,2.285,5.492,0.7437,3.037,1.109,1.905,1.665,3.078,2.188,1.272,-0.2417,0.22,0.1802,-1.187,1.411,6.31,4.383,8.19,1.489,7.1,0.0227,5.215,6.516,5.492,2.285,4.285,0.1498,5.9,5.516,1.272,-0.2417,6.137,1.665,3.078,0.935,-1.07,1.427,3.852,-0.2279,-0.6475,1.4375,0.731,0.581,0.4905,0.264,2.188,-21.8,-23.0
a,0,-0.91,-1.816,0.4373,-4.445,0.93,-0.735,1.162,0.8364,2.44,0.591,2.691,0.5327,1.643,1.551,0.826,-1.618,2.957,0.2048,3.135,4.79,1.804,0.8223,2.766,2.291,1.864,7.977,3.58,6.152,4.707,9.69,9.23,-1.346,0.4373,-4.445,1.909,-0.3845,0.826,1.551,-1.873,0.2048,2.957,2.328,2.172,1.689,1.802,7.977,3.58,1.162,2.766,2.291,5.91,5.2,1.391,1.395,9.29,11.0,-1.618,4.438,10.21,2.951,2.627,1.864,9.14,9.71
a,0,2.846,7.16,3.701,8.58,2.102,3.426,3.465,4.137,0.3972,7.344,-0.2006,1.228,-0.3916,10.04,0.7124,0.798,-0.519,4.047,-2.805,1.755,-2.348,-2.088,-3.652,-0.6997,-2.697,4.87,-1.784,-6.21,-5.754,-3.867,-5.508,13.375,3.701,8.58,1.178,7.746,0.7124,10.04,5.99,4.047,-0.519,5.99,-1.049,2.855,0.191,4.87,-1.784,3.465,-3.652,-0.6997,-5.402,-2.225,-1.515,-0.218,-4.656,-3.78,0.798,-6.49,-4.742,-4.656,-4.01,-2.697,-13.14,-13.87
a,0,12.266,11.75,10.875,7.97,9.6,8.57,9.81,7.49,6.715,2.557,1.378,2.99,3.08,0.571,-2.334,5.527,1.891,3.178,-10.13,-4.54,-4.625,-2.725,-6.582,-2.838,-3.564,-4.76,-14.41,-10.0,-14.805,-7.723,-15.3,13.57,10.875,7.97,5.312,7.426,-2.334,0.571,11.38,3.178,1.891,-0.5254,-5.418,7.496,6.45,-4.76,-14.41,9.81,-6.582,-2.838,-14.445,-8.96,-1.01,-0.2695,-17.3,-6.63,5.527,-11.29,-11.68,-6.83,-9.25,-3.564,-27.48,-28.98
a,0,-17.06,-18.88,-15.27,-17.77,-9.0,-9.13,-8.68,-5.58,-5.07,-1.641,-3.826,-1.848,-3.502,-1.712,-4.418,-2.61,-3.465,-1.306,0.5103,3.97,0.3364,2.82,-0.02463,4.066,0.5728,1.845,-0.4321,5.02,3.094,5.176,2.934,-32.22,-15.27,-17.77,-5.32,-6.375,-4.418,-1.712,-17.05,-1.306,-3.465,2.613,-0.766,-4.58,-5.293,1.845,-0.4321,-8.68,-0.02463,4.066,0.805,3.496,-1.719,0.315,3.588,5.918,-2.61,3.133,1.329,3.812,2.484,0.5728,9.74,10.05
a,0,-12.77,-9.375,-15.36,-4.664,-9.734,-4.055,-8.89,-3.836,-8.8,0.789,-6.28,-1.793,-4.94,0.936,-9.88,-4.637,-5.79,0.1364,-5.016,0.0638,-1.183,1.941,-3.129,1.776,0.631,-1.129,-6.074,2.262,-1.802,-2.53,-5.242,-22.5,-15.36,-4.664,-8.82,-1.075,-9.88,0.936,-11.586,0.1364,-5.79,0.756,-5.195,-4.824,-8.414,-1.129,-6.074,-8.89,-3.129,1.776,-4.74,2.115,-2.05,0.722,-7.055,0.001603,-4.637,-0.07263,-3.822,3.334,-0.511,0.631,-9.06,-9.42
a,0,17.88,4.77,3.488,3.174,1.25,-0.1803,-2.127,-0.413,-2.365,-0.85,1.02,-1.507,-4.25,-1.87,1.824,-3.396,-0.497,-2.68,-1.21,-0.1241,2.25,-0.4756,1.284,-0.3594,0.1526,-3.047,8.305,-2.133,2.076,-0.7197,-3.873,7.14,3.488,3.174,-0.0474,-2.07,1.824,-1.87,6.348,-2.68,-0.497,-2.902,1.276,-3.617,-8.33,-3.047,8.305,-2.127,1.284,-0.3594,-5.855,-1.128,-0.9873,-3.338,1.691,0.4922,-3.396,-1.559,0.5073,0.661,0.7085,0.1526,5.613,5.676
a,0,-0.5845,4.73,2.102,2.219,-2.314,-2.1,-3.922,-3.693,-1.151,-3.559,-2.756,-4.023,-4.812,8.29,-6.51,-1.306,-2.793,-1.473,-17.88,1.766,-1.755,-2.33,-1.522,0.00583,-1.0,-1.906,-3.012,3.22,-0.06506,1.965,4.133,1.509,2.102,2.219,-2.342,-0.3171,-6.51,8.29,-1.233,-1.473,-2.793,1.627,-0.851,-3.979,-11.6,-1.906,-3.012,-3.922,-1.522,0.00583,2.582,1.122,-1.4375,0.2314,2.625,2.666,-1.306,2.623,2.395,-0.4348,0.6094,-1.0,-2.164,-2.072
a,0,20.7,23.25,14.766,19.66,6.957,9.37,8.984,4.69,5.363,2.074,-1.744,1.194,0.08203,0.708,1.1875,0.9497,1.541,1.573,1.295,1.197,-1.027,0.581,-0.8086,-0.9624,-0.9805,2.027,0.57,-1.606,-3.691,-4.676,-4.445,26.39,14.766,19.66,3.666,7.7,1.1875,0.708,13.48,1.573,1.541,1.812,-2.34,7.688,4.902,2.027,0.57,8.984,-0.8086,-0.9624,4.81,-2.58,0.0871,1.16,-5.7,-5.82,0.9497,-0.092,-2.623,-1.042,0.0955,-0.9805,-0.24,-0.2627
a,0,9.25,8.11,5.19,7.773,4.56,5.332,5.184,4.844,1.656,6.055,2.111,4.133,1.866,3.736,3.48,1.664,-0.606,4.156,4.254,5.89,3.137,4.758,3.744,6.176,3.422,9.305,2.188,8.06,11.47,10.63,9.89,28.73,5.19,7.773,1.284,4.895,3.48,3.736,11.56,4.156,-0.606,5.344,2.41,0.4238,4.113,9.305,2.188,5.184,3.744,6.176,5.875,9.125,0.968,1.443,9.51,12.04,1.664,10.79,14.73,8.84,6.516,3.422,-7.516,-7.72
a,0,-1.86,0.3923,-2.217,0.4624,-2.275,-1.402,-0.4058,0.9146,-2.816,-0.537,-1.335,2.393,-1.906,2.047,0.571,-0.7095,-1.834,0.9395,-3.42,3.396,1.218,1.388,-1.165,3.297,3.414,7.555,-1.315,2.225,4.363,4.332,1.436,-1.905,-2.217,0.4624,-1.133,3.244,0.571,2.047,1.445,0.9395,-1.834,2.342,-1.04,-0.4412,-2.912,7.555,-1.315,-0.4058,-1.165,3.297,2.852,3.988,-2.06,-1.591,3.24,7.742,-0.7095,2.91,4.082,-0.0799,1.566,3.414,0.0994,0.07733
a,0,0.249,2.623,3.117,-2.283,-0.08026,0.2448,-2.857,-1.403,0.708,-6.33,2.027,-3.816,0.7583,-0.701,-8.75,1.155,1.343,-1.292,-3.55,-3.834,0.7705,-1.691,0.1786,-2.086,-0.6504,-10.71,1.788,0.11395,0.3328,-0.02885,-2.004,-23.88,3.117,-2.283,0.8804,-2.111,-8.75,-0.701,0.97,-1.292,1.343,-4.637,1.761,-1.652,-3.164,-10.71,1.788,-2.857,0.1786,-2.086,-4.12,-1.715,-0.4446,-4.117,0.4075,-0.6045,1.155,-0.2756,-0.2408,-2.377,-1.04,-0.6504,-1.267,-1.472
a,0,0.11127,3.154,1.711,6.09,0.2893,2.652,3.059,1.527,-0.6494,2.494,-1.919,1.037,0.2742,-3.424,-6.363,0.718,-2.104,1.54,-4.26,0.934,0.02966,2.936,-0.7104,3.21,1.287,3.37,-4.406,1.929,2.8,0.3625,-0.02844,2.049,1.711,6.09,-0.9287,0.7954,-6.363,-3.424,2.492,1.54,-2.104,2.412,-2.965,0.8384,-4.547,3.37,-4.406,3.059,-0.7104,3.21,-1.22,0.6587,-0.9937,1.257,-1.429,0.2866,0.718,1.32,-1.179,1.935,1.447,1.287,-7.785,-8.23
a,0,-7.58,-1.837,2.99,-3.426,-2.934,-2.816,-2.0,-2.592,-0.658,1.11,2.305,-0.8037,1.032,-2.082,4.293,-0.852,-1.424,0.359,11.086,-2.47,1.026,2.037,3.248,1.229,2.188,0.2316,3.518,5.14,7.684,6.332,6.64,-5.934,2.99,-3.426,0.409,-2.887,4.293,-2.082,-2.527,0.359,-1.424,-1.432,2.518,-2.402,-0.1293,0.2316,3.518,-2.0,3.248,1.229,4.727,2.117,0.2957,-0.79,6.45,8.07,-0.852,5.62,7.695,4.723,3.607,2.188,13.42,13.86
a,0,2.111,8.805,-0.2976,4.61,4.47,1.89,3.975,2.23,-1.988,3.52,-0.3635,3.877,2.865,6.71,34.56,-0.02354,0.4287,1.249,9.336,-0.0808,0.2236,0.2065,1.777,0.09924,2.246,18.12,4.71,-0.728,0.0985,-0.6797,0.7646,10.12,-0.2976,4.61,1.77,1.779,34.56,6.71,17.73,1.249,0.4287,3.287,-0.04092,1.27,-5.957,18.12,4.71,3.975,1.777,0.09924,1.775,-1.126,0.741,2.559,-1.9795,-0.309,-0.02354,-2.404,0.711,1.208,0.411,2.246,-3.533,-3.613
a,0,39.22,49.9,31.9,35.16,27.12,27.27,24.48,16.12,15.74,7.523,4.2,5.277,1.349,7.047,-0.5654,3.297,5.996,6.06,-10.16,1.342,-6.992,-5.332,-8.63,-4.188,-4.57,-0.255,-14.195,-12.016,-18.25,-14.1,-21.88,59.75,31.9,35.16,13.44,19.25,-0.5654,7.047,45.72,6.06,5.996,9.44,-4.69,18.27,16.62,-0.255,-14.195,24.48,-8.63,-4.188,-11.36,-7.453,-1.905,-0.9883,-14.81,-20.42,3.297,-13.04,-12.125,-10.12,-13.016,-4.57,-3.79,-3.875
a,0,4.24,6.26,3.709,1.761,0.2284,1.232,1.023,-1.314,1.133,-1.275,-3.707,-0.7593,0.4016,-1.054,-4.734,1.1455,-1.092,-0.3594,0.329,-3.17,-1.211,0.1279,-0.9697,-2.248,1.39,0.6943,-1.2,-1.158,-2.822,-3.936,-1.164,2.895,3.709,1.761,-0.925,0.524,-4.734,-1.054,-0.899,-0.3594,-1.092,-1.606,-3.268,-0.6187,-4.387,0.6943,-1.2,1.023,-0.9697,-2.248,0.8193,-3.959,0.713,2.535,-2.77,-4.45,1.1455,1.047,-0.6934,-0.1853,-0.7695,1.39,-13.58,-14.15
a,0,-32.38,-2.598,-4.824,-9.67,-4.336,-5.004,-6.996,-4.746,-5.457,-4.938,-5.87,-1.802,-2.967,-7.55,-7.36,-0.005005,-5.164,-1.727,-5.168,-3.748,-1.711,-1.112,-1.9375,-1.646,-0.226,-8.98,-9.96,-2.1,-5.08,-6.016,-4.242,-8.02,-4.824,-9.67,-4.727,-6.066,-7.36,-7.55,-5.562,-1.727,-5.164,-3.441,-4.76,-1.633,-6.637,-8.98,-9.96,-6.996,-1.9375,-1.646,-6.285,-3.186,-0.7896,0.0622,-6.082,-10.41,-0.005005,-4.65,-6.824,-2.557,-1.996,-0.226,-3.549,-3.713
a,0,3.637,0.664,6.367,4.86,2.723,2.703,1.044,3.28,1.441,4.312,4.953,-0.1514,1.937,8.625,1.996,1.005,2.18,1.068,4.484,1.539,2.67,0.4417,2.492,2.291,-0.03061,4.49,3.27,-1.125,2.52,2.197,2.22,2.371,6.367,4.86,4.203,3.178,1.996,8.625,6.035,1.068,2.18,1.721,4.11,3.027,-4.926,4.49,3.27,1.044,2.492,2.291,5.5,1.237,1.613,2.572,3.113,1.599,1.005,2.129,-1.298,2.371,1.894,-0.03061,13.4,13.96
a,0,-7.125,-8.49,-6.668,-3.771,-4.324,-4.406,-3.51,-0.823,-1.915,1.885,-2.365,-1.774,-2.023,2.652,-1.303,-0.7,-1.835,-1.346,-1.685,0.8506,2.162,2.182,-0.2485,2.625,1.511,2.81,-3.898,0.872,2.408,1.241,0.9653,-10.14,-6.668,-3.771,-4.457,-0.8247,-1.303,2.652,-3.996,-1.346,-1.835,1.14,-1.349,-0.926,2.004,2.81,-3.898,-3.51,-0.2485,2.625,-9.14,2.514,-0.4993,-2.143,-0.3796,2.266,-0.7,1.756,-0.327,3.027,0.8193,1.511,-3.688,-3.85
a,0,2.182,5.66,6.29,7.85,3.008,3.664,3.133,4.574,2.47,4.73,0.882,3.67,1.882,3.387,-1.395,0.7935,2.414,3.654,-2.506,-1.832,0.716,-0.708,-0.1451,-0.6694,0.1011,0.168,-2.225,-1.678,-0.3408,0.536,-0.9023,6.203,6.29,7.85,2.146,4.58,-1.395,3.387,3.93,3.654,2.414,-0.4966,0.2201,4.555,6.01,0.168,-2.225,3.133,-0.1451,-0.6694,2.07,-0.1769,0.1755,1.896,-0.554,-1.759,0.7935,-0.251,-1.084,1.027,0.8604,0.1011,2.008,2.285
a,0,2.697,6.883,4.254,3.19,4.363,4.062,3.156,3.115,3.594,1.934,1.656,0.3733,1.74,3.08,-0.3,1.964,0.6147,0.655,1.435,-1.34,-0.661,-0.08203,0.821,0.02701,-1.567,-1.318,0.1394,2.674,1.561,2.436,1.865,3.508,4.254,3.19,2.29,4.812,-0.3,3.08,5.523,0.655,0.6147,4.367,1.535,3.607,0.8633,-1.318,0.1394,3.156,0.821,0.02701,-2.094,1.07,0.3845,-0.31,3.082,2.568,1.964,2.467,3.16,-0.3474,-0.0577,-1.567,5.742,5.832
a,0,5.406,11.48,-4.598,5.684,1.898,4.97,0.624,4.12,2.379,4.402,-7.305,2.334,2.191,0.1453,-13.85,1.22,-1.328,2.482,-8.29,-0.997,-5.17,-2.398,-6.875,-2.662,-2.443,-6.26,-12.82,-7.53,-10.086,-10.86,-9.83,1.657,-4.598,5.684,-2.44,4.09,-13.85,0.1453,6.37,2.482,-1.328,0.9927,-9.36,4.547,2.826,-6.26,-12.82,0.624,-6.875,-2.662,-4.832,-6.62,-1.018,1.109,-12.21,-9.98,1.22,-9.99,-9.0,-4.688,-6.715,-2.443,-28.25,-29.53
a,0,19.69,19.5,19.11,27.56,12.37,13.836,10.78,12.07,5.21,6.555,6.355,4.676,5.023,12.87,9.53,1.416,3.006,10.2,9.59,12.53,4.426,9.58,7.777,10.664,7.273,15.086,11.25,14.68,13.234,14.484,9.33,25.6,19.11,27.56,9.08,17.48,9.53,12.87,12.32,10.2,3.006,11.4,4.71,9.16,6.754,15.086,11.25,10.78,7.777,10.664,6.258,14.48,2.354,5.074,11.17,15.234,1.416,13.945,12.52,12.66,7.78,7.273,14.45,14.92
a,0,6.39,-5.34,-4.543,-4.098,-2.785,-2.256,-2.68,-0.844,-1.682,-0.872,-0.02396,0.55,-2.242,-2.17,4.4,-1.476,-0.5454,-0.8784,-3.559,-0.1555,1.471,0.0683,1.583,1.035,0.1378,2.906,-0.10205,0.787,1.169,1.798,-0.03784,-3.297,-4.543,-4.098,-1.491,-2.277,4.4,-2.17,-5.668,-0.8784,-0.5454,1.638,-0.55,-0.383,-1.958,2.906,-0.10205,-2.68,1.583,1.035,3.291,1.265,-0.946,0.2189,-0.0343,1.713,-1.476,0.982,0.0686,0.3062,1.2295,0.1378,1.33,1.298
a,0,-10.47,-13.414,-7.902,-4.93,-8.375,-4.54,-5.242,-3.496,-5.375,-1.165,-2.318,-1.793,-2.408,-8.62,-7.363,-3.729,-2.928,-4.895,-6.477,-4.582,1.117,-1.587,-1.447,-1.68,-0.4426,-9.19,1.881,-2.432,0.3696,-1.806,-5.16,-5.58,-7.902,-4.93,-5.18,-4.496,-7.363,-8.62,-14.16,-4.895,-2.928,-8.92,-1.822,-4.285,0.03177,-9.19,1.881,-5.242,-1.447,-1.68,0.2076,-2.549,-1.364,-3.416,-1.122,-5.297,-3.729,-0.804,-5.76,-3.375,0.723,-0.4426,-6.363,-6.668
a,0,-3.719,-9.086,-3.285,-6.812,-2.213,-3.158,-2.584,0.364,-3.793,2.604,3.936,-0.7266,-2.004,-0.434,3.848,-1.407,-0.3655,0.2079,4.992,2.662,2.791,0.0463,4.176,1.859,0.899,3.41,9.125,1.574,5.645,4.613,3.63,-9.79,-3.285,-6.812,1.154,-0.1466,3.848,-0.434,-1.667,0.2079,-0.3655,2.43,5.27,-1.795,-1.987,3.41,9.125,-2.584,4.176,1.859,5.125,3.54,0.02689,-1.159,6.977,1.775,-1.407,2.92,5.414,1.886,2.691,0.899,12.305,12.914
a,0,6.31,6.996,2.762,7.234,1.783,2.324,3.604,2.732,-9.38,8.19,0.8677,-0.04785,1.461,7.957,1.588,-0.8765,-0.4958,2.307,7.37,2.97,-0.508,1.104,1.546,2.188,0.003864,1.453,1.879,0.7275,-0.976,0.6855,3.932,5.047,2.762,7.234,0.6743,6.11,1.588,7.957,5.66,2.307,-0.4958,6.395,1.244,-0.1722,8.38,1.453,1.879,3.604,1.546,2.188,0.7876,3.166,0.3657,-0.3552,0.665,1.833,-0.8765,1.449,0.798,2.486,1.75,0.003864,-0.3376,-0.2441
